id,text,polarization,political,racial/ethnic,religious,gender/sexual,other,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
fas_17d70789795e4ec224f549a75bc23133,مهاجرت از روستا به شهر چی؟,0,0,0,0,0,0,0,0,0,0,0,0
fas_17f1293f006d191f73bf92810d4bdd8f,هیچوقت با اینایی که ننه هاشون تو گشت ارشاد کار میکنن دعوا نکنید اینا مادرجنده دوعالمن,1,0,0,0,0,1,0,1,0,0,0,0
fas_17fc1e1069323739ffcba9eeb15b5b0a,خانم هورتون جای لایک کردن مهاجرت کن این‌جا.,0,0,0,0,0,0,0,0,0,0,0,0
fas_1815d682448aed4e4c5d11e3497696e5,ریاست محترم شعب... با درود  احتراما به وکالت از ...خواهشمندم در مطالعه ده ماده نخست قانون ایین دادرسی کیفری تدقیق بفرمایید.,1,1,0,0,0,0,0,1,0,0,0,0
fas_1828c441264ea751a83a959c0010b5de,کار رو به جایی رسوندن که به نیت پنج تَن هم یکی بخواد به مقدار ۵ سکه مهریه کنه میشه حدود ۴۰۰ میلیون تومن حالا چه برسه به ۱۲۴ هزار پیغمبر... 😆,0,0,0,0,0,0,0,0,0,0,0,0
fas_183b186bb58d90ceeb1a581ed75d3568,رضا پهلوی،جمهوری یا مشروطه پادشاهی بسته به رای مردم.,1,1,0,0,0,0,0,1,0,0,0,0
fas_18619db6d517acc799631894d805d72d,آمریکا امروزه یک رئیس جمهوری مثل حورج بوش و ترامپ می خواد نه جو اسلیپ متوهم رو,1,1,0,0,0,0,0,1,0,0,0,0
fas_186d2ce62b121efc01604cce344c5473,دلم برای دانشگاه تنگ شده! این روزها دانشجو حکم رزمنده و دانشگاه حکم سنگر رو داره...,1,1,0,0,0,0,0,1,0,0,0,0
fas_1896e6ef9a10bcfeea144c2c9a220fc7,چون مسی دوست داری سه تا از عکسای مورد علاقت ازشو بده.,1,0,0,0,0,1,0,1,0,0,0,0
fas_1897baf4cfa17b27ca6e8853a8da5d30,اعتراض مؤدبانه به محدود کردن حق آزادی بیان به زبان فارسی,0,0,0,0,0,0,0,0,0,0,0,0
fas_18ae0391d4e3f594960d4040393444ae,اینقدر پیگیر نبودم  ولی هم مسی هم رونالدو انتخابشون غلط بود کاملا محو شدن مخصوصا مسی,1,0,0,0,0,1,0,0,0,0,0,1
fas_18d325d2ae9f7c2f0282b6fde7426d13,در سال 1905 گروهی از زنان صف بستند و همانند سدی به طرفداری از مشروطه در مقابل نیروهای مسلح حکومت ایستادند.,1,1,0,0,0,0,0,1,0,0,0,0
fas_18dd804e5cc582d2d265d8fe45a04170,رهبرِ انقلاب؟ کدام انقلاب؟ انقلاب علیه چی؟ علیه نظامِ مستقر؟ علیه خودش (ولایت فقیه)؟  - به نظرِ من ما مشکلی به نامِ رهبری انقلاب نداریم. سال ۵۷ هم چنین مشکلی وجود نداشت و بی جهت رهبرتراشی کردند. محمدرضاشاه رهبر واقعی انقلاب علیه خودش بود. در ضمن انقلاب مشروطه رهبر نداشت .,1,1,0,0,0,0,0,1,0,0,0,0
fas_18f5661a2515e191de85b03574b3381f,وقتی ته خواسته ی دانشجو سلف سرویس مختلطه آخه اون چه اعتراضیه,1,1,0,0,1,0,0,0,0,0,1,1
fas_18fc023fca2ee419345a5c07f286b37c,الان یه بلوسک پیرامون «بوی عرق مردم» دیدم و کاش زودتر دنگ و هلیم و تاسیان!,0,0,0,0,0,0,0,0,0,0,0,0
fas_1903031953892fcb8598d880d497e638,مهم ترین اموال علی کریمی خایه هاشه ، مصادره نمیتونین بکنین هیچ ، لیسشم نمیتونین بزنین,1,1,0,0,0,0,0,0,0,1,0,0
fas_19209052babda6c5ace35ba923ef4b75,میشه بپرسم چرا از لفظ «ترور» استفاده کردید؟,1,0,0,0,0,1,0,1,0,0,0,0
fas_19215faa27e3306a5b37856d15e44140,تصور زندگی با یه وکیل که به کلیه قوانین و حق و حقوق واقفه،خیلی سخته حتما حق طلاق هم میخواید مهریه هم بالا 😂😂😂😂,1,0,0,1,0,0,1,0,0,0,1,1
fas_197b349aaaafbda50aa0aac5629ef96a,دولت برخلاف قانون به کارگران بازنشسته به اندازه‌ی کارمندان عیدی می‌دهد.,1,1,0,0,0,0,1,0,0,0,0,0
fas_19867388861783a09370c6389fb2dc50,دختری رو نمیشناسم که زیر ۳۰ سال سن داشته باشه و نخواد مهاجرت کنه.,0,0,0,0,0,0,0,0,0,0,0,0
fas_19a822614eab56fdf41f0a1bad4f5e1c,یه سری تصویر و دیالوگ بیخود و به درد نخور‌ از قدیما یادم میاد ولی اگه بگن بهترین و بدترین خاطره زندگیتو تعریف کن مغزم کاملا سفید میشه,1,0,0,0,0,1,0,1,0,1,0,0
fas_19bccd7d26e2815641f5ffd81edc08b6,"کاملا مشخصه که #مذاکره با #ترامپ برای هیچ کشوری (بجز بن‌سلمان)، منجر به #توافق نخواهد شد چون ترامپ ""فقط"" منفعت #آمریکا را در نظر گرفته",1,1,0,0,0,0,0,1,0,0,0,0
fas_19ceb8a0ac44a44900a4550cb99aa874,این ها ماموریت دارند و حقوق شون هم توسط عابر بانک انصار پرداخت میشه باید مردم گوشی و کارت بانکی شون را مصادره کنند,1,1,0,0,0,0,0,1,0,0,0,0
fas_19d709292cf88f111782485f3d51252e,روزی که سلطان سکه اعدام شد سکه ۳۸۰۰ بود الان ۱۳ رو رد کرده اونی که باس اعدام شه سید علی خامنه ای هس نه این اشرار,1,1,0,0,0,0,0,1,0,0,1,0
fas_19f4ff70225c5e37e41429073aa117fa,و زمانی که بدترین و تلخ‌ترین حرفها رو از گشت ارشاد توی خونه‌ات میشنوی زمانی که به سختی جرات برداشتن لچک رو دیدا میکنی 💔,1,0,0,0,0,1,0,1,0,0,0,0
fas_1a01304384133655cb996103a843e2f9,تجریش‌گردی زیبا بود، شمرون کباب خوردن تو تجریش زیباتر‌😌,1,0,0,0,0,1,0,1,0,0,0,0
fas_1a3fc7dc1500dd05df357ab98be757ac,دوستان همزمان با اعلام وکالت سیستمی میشه لایحه ماهیتی رو هم در همون متن اعلام وکالت داد ؟,1,1,0,0,0,0,0,1,0,0,0,0
fas_1a4335946f3f063e9f2776755b447f73,این نهادها مفت خور فقط یه آدمی مثل ترامپ لازم دارن تا بتونن بهره وری درست داشته باشن,1,1,0,0,0,0,0,1,0,0,0,0
fas_1a5829e15f9222e3f0e99c27d5a338fc,این که عامل اصلی ترور شهدای شاهچراغ آذربایجانی بوده به این معنیه کار اسرائیل بوده.  #انتقام_سخت,1,1,0,0,0,0,0,1,0,0,0,0
fas_1a61d13c063a663fdbcae021a003f298,بر اساس این حکم که شانزدهم تیرماه ۱۴۰۴ به وکلای آنها ابلاغ شده است پژمان سلطانی، سوران قاسمی و کاوه صالحی به سه بار اعدام، رزگار بابامیری به دو بار اعدام و تیفور سلیمی بابامیری به یک بار اعدام محکوم شده است.,0,0,0,0,0,0,0,0,0,0,0,0
fas_1a67f641990393c17e73b8e62a348582,آزادی بیان اغتشاش گرا همینجوریه دیگه,1,1,0,0,0,0,1,0,0,1,1,1
fas_1a6f6444d49b2ea778f6453bca99f09c,برای ترامپ که سی درصد قدرت جمهوری اسلامی را با کتلت کردن قاسم دود  کرد هوا    #مهسا_امینی,1,1,0,0,0,0,0,0,0,0,1,0
fas_1b0fd48506b7b73b2980b902adf4d668,شرافتشون از سگ و خوک هر حیوونی کمتره اگه بساط گشت ارشاد به هم نزنند,1,1,0,0,0,0,0,1,1,1,1,0
fas_1b6a21b0e5e3a93b43a5924dbd68b173,عذر میخوام الان فقط یه احمق دنبال فرار از ایران نیست یکی هم کسی که به رانت حکومت وصله,1,1,0,0,0,0,0,1,0,0,0,0
fas_1b86931bb5ebdc58547d37d81ccb92f4,حتما میریم باهم ، چمدونت رو ببند با پراید هاچ بک مسی کمک خوابیده قشنگم بیام سر کوچه دنبالت ، واسه تو راه هم تخمه و میوه بیار,1,0,0,0,0,1,0,1,0,0,0,0
fas_1baca389847d15706eea32c15ab3d64f,البته نیمکت نشینی گل گهر را به نیمکت نشینی استقلال ترجیح داد,1,0,0,0,0,1,0,1,0,1,0,0
fas_1bc874818bbf4a962642b4fd4581bee6,وقتی دانشجو بیرون از دانشگاه توسطِ اراذل و اوباشِ بی نام و نشانِ ولایت کشته می شود و توسطِ اراذل و اوباشِ دارای اسم و رسم هم تهدید به برخورد در صورتِ کشاندنِ اعتراض به بیرون، یعنی آنجا که آن دانشجو کشته شد، می شود یعنی امنیت برای شهروندان وجود ندارد. یعنی امنیت توسطِ گروه تروریستیِ ولایتِ فقیه از بین رفته است,1,1,0,0,0,0,0,1,0,0,0,0
fas_1bd418d2e8656404c21162a7cd3ce6ce,مقایسه ظلم گشت ارشاد حکومت ج.ا. با ظلم اشغالگران صهیونیست هم بسیار جالبه!,1,1,1,0,0,0,0,1,0,0,0,1
fas_1bd4f8c92686363724e254516d899efd,شما چرا یکم خودتون رو قانع نمی کنید که قناعت کنید.مملکت سرگردنه اس مگه؟این از چین.این از روس.دست اخرم دست خالی از برجام برگشتید.,1,1,0,0,0,0,0,1,0,0,0,0
fas_1bdd4291691962599dc1118540188e7b,حرمسرای قاجار به حرمسرای برجام شرف داشت، چون فقط به خودشان سرویس می‌داد نه خارجی‌ها.,1,1,0,0,0,0,1,1,0,1,1,1
fas_1bf48f3c2688d90d8034dda5bc1a5154,حتی فرق نمی‌کنه مسی کدوم طرف باشه، همیشه اونیکه کامبک می‌خوره پاریسن‌ژرمنه.,1,0,0,0,0,1,0,1,0,0,0,0
fas_1c19246cfa166fbdbf75be6778029b7a,شبکه سه هی وسط برنامه هاش میزاشت مساله فقط حجاب نیست و خب دقیقا همینه مساله فقط حجاب نیست,1,1,0,1,0,0,0,1,0,0,0,0
fas_1c3c02a887fd988577c71a6b5f8f7d4b,شما با حکومت مشکل داری چ ربطی ب خلیج فارس داره.هر چ جای خودش,1,1,0,0,0,0,0,0,0,0,0,1
fas_1c647d36712810511467a8e7bdf0eaee,بعد از پرسپولیس یه مدت به عنوان جانشین طارمی رفت ریوه آوه تو لیگ پرتغال واقن ایجنت حلالخوری داشت,0,0,0,0,0,0,0,0,0,0,0,0
fas_1c6ad76b894c6862173b4e5fe9a3f37d,دانشجو فرقی با مردم عادی کوچه بازار ندارد تبعیضی نباید قائل میشدند,0,0,0,0,0,0,0,0,0,0,0,0
fas_1c72b775ba16bb4d1aad8e251f367865,امروز روز ورزشه و کوله باشگاه با خوشحالی باهامه. از وقتی به لطف مهاجرت ورزش وارد زندگیم شده خوشبختی کوچک اما بزرگی دارم که همیشه نجات‌دهنده‌ست.,0,0,0,0,0,0,0,0,0,0,0,0
fas_1c9bcf157e100d41c9ed85af8ef43ba9,به امید روزی که هرکی مهاجرت کرده برگرده به آغوش وطن و خانواده,1,0,0,0,0,1,1,1,0,0,0,0
fas_1cbd77d9a18ada2f79b0dcb05592901d,سند اختلاس و پولشویی وزارت اقتصاد و دارایی و شرکت های رانت خوار و وابستگان حکومت و دولت فاسد ایران,1,1,0,0,0,0,0,1,0,0,0,0
fas_1cd0b5870cb3134f17f837e42e8f0110,زود نیست برای مصادره جنبش؟,1,1,0,0,0,0,0,1,0,0,0,0
fas_1cd1ea37fe8cb8f201fe28a30060a045,مگه تو خارجی هستی؟؟؟ تو یه بچه مایه مفت خوری که با پول و رانت بابات رفتی اونجا داری گوه ملتی که زیر بدبختین رو میخوری,1,1,0,0,0,0,0,1,0,0,0,0
fas_1cd28b4eb63c88c77b3b5e7446d9dfea,هستیم. هنوزم‌ معتقدیم پارسال یحیی دابل هتریک رو گرفت از پرسپولیس با ترسو بودنش، با تعطیل کردن تمرینات، با تعویض نکردنا و ...,0,0,0,0,0,0,0,0,0,0,0,0
fas_1cd41d6306372ff13c8f5c1824aa2e6d,آزادی بیان و حق اعتراض می‌داد  چقدر شما ها بالاخونه تون دست مستأجره آخه!,1,1,0,0,0,1,0,0,0,0,1,1
fas_1d132052da62871ed0f1ba8e8cb7ddf1,همه‌اش محدودیت و سانسور همینه فرار مغزها متوقف نمیشه دیگه,1,1,0,0,0,0,1,1,0,0,0,0
fas_1d20573f78da649ef92355120e812b21,ترامپ برای قلدربازی طرفداراش دور کنگره جمع کرد نگو خودشون واسش برنامه چیده بودن...,1,1,0,0,0,0,1,0,0,0,0,0
fas_1d76814b53cdb627de99e40da1e32e42,مصادره ، دزدی و جعل تاریخ از مشخصه های بارز جمهوری اسلامیست #مهسا_امینی,1,1,0,0,0,0,0,1,0,1,0,0
fas_1d8e4a64b4417bd4a5a129f618709cea,از گشت ارشاد میترسه خو,1,0,0,0,0,1,0,1,0,0,0,0
fas_1daa3c9b6b6a6d28802d380835525225,میان توی خلیج فارس ایران، بازی میذارن،خود ایران رو بازی ندن!!!  یادشون رفته اون ....رو لو‌لو برد.,1,1,0,0,1,0,0,1,0,0,0,0
fas_1db8a767ac78eb462cbb04042e00e2fb,اگه بگم مامان اکسم می‌گفت ما جای مهریه سند زمین یا چیزی میگیرن باورتون میشه؟,1,0,0,1,0,0,0,0,0,0,0,1
fas_1dbcd5b4e69ab63ea3f0701d7025002b,من دیشب خیلی فکر کردم، هدیه کریسمس از اینا بهم بدند خوشحالم. :) این یک کامپیوتر قویه برای اینکه هوش مصنوعی خودتونو خونگی روی سیستم داشته باشید. بدون نیاز به چت جی‌پی‌تی یا مدل‌های دیگه و کاملا رایگان. البته بدون محدودیت و سانسور.,0,0,0,0,0,0,0,0,0,0,0,0
fas_1dc68b0b7e2e6c5e6fc76c47d790fee7,خدا رو شکر. بالاخره تو یه جا میشه جلو فساد و رانت شما رو گرفت. اما خدایی تو اینجا تو جاده ای که دشمن برات ساخته چه میکنی,1,1,0,0,0,0,0,1,0,0,0,0
fas_1dd186a1401bb6825b4b1d0019ac5ebd,در حکومت اسلامی حق آزادی بیان هرکس دست خودش  است اما حق آزادی بعد از بیان دیگر دست خودش نیست,1,1,0,1,0,0,0,1,0,0,0,0
fas_1e4f02474030bc4a426ba91bfe0d9ec5,استقلال کی بازی داره دلمون تنگ‌شده,1,0,0,0,0,1,0,1,0,0,0,0
fas_1e56ac0d2132b3529ea333ed4fd84ca4,جناب لکوموتیوران و همکاران! شما فرزند و خواهر و برادر دانشجو نداری؟,1,0,0,0,0,1,0,0,0,0,1,0
fas_1e5c0736c3b9943ecbdf27fd5d08d34b,اگه مهسا_امینی دانشمند بود و توسط اسرائیل ترور میشد الان حامیان حقوق زنان بهش میگفتن کتلت !,1,0,0,0,1,0,0,1,0,1,0,0
fas_1e603055e7b09ddefae1d4218cb9f55d,سعیدرضا عاملی هم که تا همین چند هفته قبل مخالف رفع فیلترینگ بود، شب گذشته در برنامه «شیوه» گفت: ممکن است این هفته طرح رفع فیلترینگ دولت به نتیجه برسد. چه اتفاقی افتاده که حامیان سانسور و سرکوب،  ناگهان تبدیل به حامیان اینترنت آزاد شده‌اند؟!,1,1,0,0,0,0,0,1,0,0,0,0
fas_1e7080910da921c2148e5759f4147f62,پاپ خورخه برگولیو که نام فرانسیس را بعنوان رهبر کلیسای کاتولیکانتخاب کرده بود، پس از یک بیماری طولایر صبح روز ۲۱ آوریل درگذشت. پاپ فرانسیس از مخالفان سرسخت مجازات اعدام بود و حبس ابد را نیز برابر با مجازات اعدام می‌دانست. مخالفان مجازات اعدام مهم‌ترین حامی‌شان در سطح جهانی را از دست دادند.,1,1,0,1,0,0,0,1,0,0,0,0
fas_1e7687a6cc159bac8369124ee3abb60b,فرهاد مجیدی واسه قهرمانی امسال استقلال قشنگ معلومه کلی خرج کرده :))),1,0,0,0,0,1,0,0,0,0,1,0
fas_1e9b777eda6eb5dce5b4eb478ab04611,دوستان اینا که قرمز پوشیدند در سوپر جام پرسپولیس نبودند. قاطی نکنید.. فولاد_خوزستان بودند الان میرن لب کارون چه 🌺🌺🌺🌺باروون,0,0,0,0,0,0,0,0,0,0,0,0
fas_1eab52148614d9403fbf3ebdce2f1cc8,واکنش من به کسایی که می‌شینن عشق ابدی و سووشون و بامداد خمار و تاسیان و کلا فیلم و سریال ایرانی نگاه می‌کنن,0,0,0,0,0,0,0,0,0,0,0,0
fas_1ed435412907e4ea4085cee745305bce,برای کسایی که از خیابونا میان خونه ولی گشت ارشاد خانگی ولشون نمیکنه((:,1,0,0,0,0,1,0,1,0,0,0,0
fas_1ed9118d854c359548977f5ba3b9d4e5,گشت ارشاد بهونست. اصل نظام نشونست,1,0,0,0,0,1,0,1,0,0,0,0
fas_1edc8ab4972e5b8e06ca3ba579def0a6,چرا اسراییل شروع به ترور سران این کثافتهای نمیکنه؟,1,1,0,0,0,0,0,1,1,0,0,0
fas_1edcdcb4550ec8b772225c74c6a701b0,تداوم اعتصاب و وخامت حال #مهوش_صیدال در زندان اوین,0,0,0,0,0,0,0,0,0,0,0,0
fas_1efaaccf0a71a3db6de4fb4e83f50609,ماه دیگه چنین روزهایی از دو‌ جبهه دانشجو می‌شم دوباره. از یه طرف به خودم می‌گم بیکاری زن؟ از طرفی هم ذوق می‌کنم برای پیشرفت و یادگیری.  از وقتی یادم میاد پائیزها باید یه برنامه‌ای می‌داشتم برای چوب تو سوراخ یه چیزی کردن.,0,0,0,0,0,0,0,0,0,0,0,0
fas_1f052f45557669fb8b22b1ee68dfd30f,برای اون ننه ساندیسی های گشت ارشاد که دیگه جرات ندارن ازین ببعد گه بخورن,1,1,0,0,1,0,0,0,0,0,0,1
fas_1f11e128c11d42045b7324366a134671,اعدام مال آدم هاست. این زامبیا رو باید آتیش زد‌.,1,1,0,0,0,0,0,1,1,0,1,0
fas_1f4a569ab8d72cb9f385f1391e134874,چون این ولایت‌ جونت خودش سرچشمه رانت و فساده 😂😂,1,1,0,0,0,0,0,1,0,0,0,0
fas_1f7b4e1ed7809d144b89dd7876f8cadc,باید بهش بگی نه بابا؟ تازه یادتون اومد؟ دیگه دیره! مطالبه مردم حجاب نیست! حجاب بهانه است..,1,1,0,1,0,0,0,1,0,1,0,0
fas_1f7db8c842e67ff11eac1da7aa43f0fc,اين چهره ي آخوند دو زاريست لحظه ي سقوط هم فكر مصادره ي اموال و دزدي است تف تو ريخت عن تون #مهسا_امینی,1,1,0,0,0,0,1,1,0,1,0,0
fas_1f86fd5dfa8de3413d97b979b8f7b1bf,شاید اون هم بخواد برینه به سبک زندگی شما. خدا آدمو گیر همسایه‌ی نامسئول نندازه.,1,0,0,0,0,1,0,1,0,1,0,0
fas_1f8b7af1133c1147059305782f1fcbb3,۵ ماه تا کنکور مونده و بچه‌های این مدرسه هفته‌ای یک ساعت و نیم باید بشینن سر کلاس سبک زندگی طیبه‌بانو. عصبانی‌ هستم.,1,0,0,0,0,1,1,1,0,0,0,0
fas_1f941a80d5688c0725f1f24e77250adb,مسجد هامبورگ لانه جاسوسی و مرکز ترور جمهوری اسلامی در اروپاست,1,1,0,1,0,0,0,1,0,0,0,0
fas_1fa1f0112c8dac166c07bf7daefe1d8d,موضوع پروژه عکاسی یک رفیق دانشجو شدیم. موضوعش «مهاجرت و هویت» بود.,0,0,0,0,0,0,0,0,0,0,0,0
fas_1fa5b1ebb1ba4d77185a888fdd981d3a,یواش یواش باید به اون مرحله‌ای برسیم که ون گشت ارشاد دیدیم بزنیم با مامورای توش منفجرش کنیم.,1,1,0,0,0,0,0,0,1,0,1,0
fas_1fb26089f0aacb3e1a1e5126444269d9,کسی از سرنوشت مسی ایرانی خبر داره:))) یهو یادش افتادم,1,0,0,0,0,1,0,1,0,0,0,0
fas_1fb774dba42f560e05ca499bcaffc847,صدام هم در ماه حرام اعدام کردند,1,1,0,1,0,0,0,0,0,0,1,0
fas_1fc83a1ad542454488673d2d62ad8a9c,من 470 گرفتم😎😎 حاجی میخوام مهاجرت کنم,0,0,0,0,0,0,0,0,0,0,0,0
fas_1fcd1a99897a71fc034e2b2185bd19ab,چرا قیمه ریخته تو ماستا  مثل اینه بپرسه پرسپولیس بهتره یا استقلال بعد تو گزینها لیورپول منچستر هم بیاره,1,0,0,0,0,1,0,1,0,0,0,0
fas_1fe5399d1a524b6616dacb237cade6b3,در فرض اثبات مشارکت، برای قصاص هردو سه‌چهارم دیه هرکدام باید پرداخت شود البته.,1,0,0,1,0,0,0,1,0,0,0,0
fas_1fe6b5a1e77d1c529053c8b2bbefa19d,وحشیانه دو زن جوان توسط سرکوبگران گشت کشتار گشت ارشاد در قم تصاویر منتشر شده نشان می دهد که در شامگاه پنجشنبه بیست ونهم آذرماه، دو زن جوان در شهر به بهانه عدم رعایت حجاب اجباری به شدت مورد ضرب وشتم قرار گرفته و توسط مزدوران گشت ارشاد بازداشت شده اند,1,1,0,0,1,0,0,1,0,0,0,0
fas_1fec67c10a6de1b8cff9061ce9aeb3cc,تورم، چه اتفاقی را برای سبک زندگی ایرانی ها رقم زده؟,1,1,0,0,0,0,1,0,0,0,0,0
fas_1ffbd87851754a5c52a88e80951db079,سطل زباله سرمایه کشور حساب میشه ولی دانشجو های دانشگاه شریف سرمایه کشور نیستن : ),1,1,0,0,0,0,0,0,0,0,1,1
fas_20119cdf3ac55917ad5227179d5fcbb3,تنهایی اختراع نیست ، یه انتخابو سبک زندگی هست تو این دنیای پر از دروغ و هزار رنگی,1,0,0,0,0,1,1,0,0,0,0,0
fas_2011f31ea27162ca830be01dafcfbdd0,من جدی دلم دعوا و بحث میخواد. بحث سیاسی بحث استقلال-پرسپولیس بحث لیور-منچستر بحث رئال - بارسا بحث این که پایتون بهتره یا js,1,1,0,0,0,0,0,1,0,0,0,0
fas_201718ab0a381a6f2b75a14711cd179a,کسی میدونه ساعت کاری گشت ارشاد تا چنده؟,1,0,0,0,0,1,0,1,0,0,0,0
fas_203a73be48913c87a38b2617d84bbf56,پس قبول داری که آزادی بیان باید اندازه داشته باشه ماده و قانون و تبصره داشته باشه  چون خیلیا جنبه ی آزادی بیانو ندارن,1,1,0,0,0,1,1,0,0,0,1,1
fas_205a6bffd7f3a1ebd90899e7d49f8499,از لفظ ملی استفاده نکنید لطفا. اینترنت آخوندی شده ترجیحا. کجای این اینترنت ملی هستش؟,1,1,0,0,0,0,1,1,0,0,0,1
fas_206e4739fd9b5eed75a5e855843e47de,مردم حسین روغنی رو اعدام شده می خوان همچون زم,1,1,0,0,0,0,0,0,0,0,1,0
fas_208a297d74ad42a914de90261aa88adf,این یکی از نزدیک ترین تجربه‌هام به مهاجرت بوده,0,0,0,0,0,0,0,0,0,0,0,0
fas_208c274aad3caa09fede8641090de3be,به نظرم دیالوگ های درستی انتخاب نکردی مشخصه در هر دو گزینه باید بی محلی کرد و به مسیر ادامه داد,1,0,0,0,0,1,0,1,0,0,0,0
fas_20b149e23e4a0aaed69fefb92716f655,اگه ترکیبی از بهترین بازیکنان دنیا شامل : نیمار،مسی،امباپه و … هستید ماهم تیم رئال‌مادرید هستیم,1,0,0,0,0,1,0,1,0,1,0,0
fas_20d37fbe29a8bbf4b2cb59ba9b50d5e8,هیچ فرقی کاری که اتحادیه با فیلترینگ کرد با طرح صیانت نداره! فقط فرق اینه که خودمون سر خودمون داریم بلا میاریم !,1,1,0,0,0,0,0,1,0,0,0,0
fas_20fa6a67fd48abdcfae58376bf99a715,فلسفه حجاب چیه؟  حجاب برای محفوظ ماندن و دور کردن نگاه‌ها هست نه جذب نگاه‌ها!,1,0,0,1,0,0,0,1,0,0,0,0
fas_21262fb37d3361179928fe8bb8db05a4,صاحب مجلس خودتی,1,0,0,0,0,1,0,1,0,0,0,0
fas_21408a8966fe6766ff01ec4a22400ebe,تجمع گروهی از ایرانیان مقابل دفتر «حفاظت منافع جمهوری اسلامی» و اعتراض به احکام اعدام,1,1,0,0,0,0,0,1,0,0,0,0
fas_21431e323c0566bde91268fdbc7c0df4,جمهوری دموکراتیک یا سلطنت مشروطه؟ مسله ای که خودش هم مطرح میکنه سلطنت کردنه نه حکومت,1,1,0,0,0,0,1,0,0,0,0,0
fas_21480a515f6b8d1185b8e1caa1eabad8,طرفدار PSG نیستم بابا. آخه در این دنیای فانی کی طرفدار PSG عه؟:))) به خاطر آقامون مسی می‌خوام ببره,1,0,0,0,0,1,0,1,0,0,0,0
fas_215533c96a0751d83e68f7c33d45843f,وقتی مدیریت دارایی‌های بین‌المللی به جای تدبیر، به شانس واگذار می‌شه، نتیجه‌اش می‌شه مصادره املاک در لندن و روتردام. شاید وقتش رسیده یه نفر پیدا بشه که بدونه 'کرسنت' اسم پرونده‌ است، نه اسم نوعی کروسان!  یکی دیگر از افتخارات #سعید_جلیلی در دوران دبیری شورای امنیت ملی ...,1,1,0,0,0,0,0,1,0,0,0,0
fas_21622a1ee5f77dc55d9a9c785869c58a,چرا من هیچ چیزی از این کوت نفهمیدم؟ کی حرف از گند این و اون زد؟؟ کی اصلا به کی برچسب باند زد؟؟ صرفاً از رفتار باندی و گله‌ای انتقاد کردم. مصادره به مطلوب بود این کوت و ربطی به پست من نداشت,0,0,0,0,0,0,0,0,0,0,0,0
fas_216effd07028abba61cd252f25acb5f6,این آمار از کجا میاد ؟  تعداد کل پنالتی های پرسپولیس در لیگ ۱۲۵ هست و استقلال ۹۵ ....الان معلوم هست که حکومتیه,1,0,0,0,0,1,1,1,0,0,0,0
fas_217624e3c46d8d4b2242dfc2ff1bd7b4,اومدن نکو به استقلال قطعیه اگر بازی استقلال با فولاد رو نگاه کنید از همون زمان اومدن نکو قطعی بود,1,0,0,0,0,1,0,1,0,0,0,0
fas_21900bf7ccec96d64418011e4f91b559,خیلی جالبه که علت مرگ نیکا و مهسا دقیق معلوم نیست ولی دیالوگ بین اسبا و شترا تو روز عاشورا کاملا مستند و موجوده.,1,1,0,1,0,0,0,1,0,0,0,0
fas_21ddb3886bd815f2d1c0c186ae110afd,این جماعت نه از دموکراسی و آزادی بیان چیزی میدونن، نه منطق و استدلال دارن، نه مطالعه تاریخی درستی دارن، نه حاضرن نظرات مخالف رو بشنون، نه میخوان که حقیقت رو ببینن. فقط چیزی که به نفع عقیده‌‌شون باشه ارزش داره,1,1,0,0,0,1,1,1,0,0,1,1
fas_21e2e8eae35c9cf7f1f7b096582ef57f,ولی حکومت ج.ا اشتباه کرد واسه قهرمانی استقلال، با این وضعیت پرسپولیس، اینهمه بریز و بپاش کرد و خودشو بی‌آبروتر,1,1,0,0,0,0,1,1,0,0,0,0
fas_21f5f684dd50439717158cc10ff69486,هر روز که میگذره یک روز به معرفی سرمربی استقلال نزدیک تر میشیم,1,0,0,0,0,1,0,1,0,0,0,0
fas_220aeb9c57e2c9c591433e8f4c0a8e7e,گفته گشت ارشاد و اجبار حجاب حکم نمیخواد که بدیهیه,1,0,0,1,0,0,0,1,0,0,0,0
fas_2215bbcd8704640a7a30a932550923a9,درد اینا حجاب و غیر حجاب نیست..درد اینا حرف حق زدنه,1,1,0,1,0,0,0,1,0,0,0,0
fas_22299c4d7e065613faa82a79f11f5429,من نه ایجنتم نه وکیل مهاجرت نه ایتالیا زندگی می‌کنم 😂چیو بگم بهتون,0,0,0,0,0,0,0,0,0,0,0,0
fas_22345d2003c298cb1133b5ef283188f3,مثلا میخواستم امسال سبزه بذارما. کلا زمان از دست رفت :/ تخمی ترین بخش مهاجرت همینه,0,0,0,0,0,0,0,0,0,0,0,0
fas_22577a3ac86b841ab0fe54bcc5514b3d,مهاجرت ماهایی که موندیم رو هم بی سرزمین کرده. حوصله هم ندارم توضیح بدم، ایشالا که خودتون می‌فهمین و بهتون هم بر نمی‌خوره.,0,0,0,0,0,0,0,0,0,0,0,0
fas_225e0ca7c50a278297f6a46004f988bc,حتی اگر پزشکیان به جای جراحیِ غده سرطانی ولایت فقیه یک دانشجو را قربانی کرده باشد باز هم قاتلِ اصلی علی خامنه ای است.,1,1,0,0,0,0,0,1,0,0,0,0
